id_lista,categoria,classe,geometria,nome_geografico,lat,long,uf
1092,AER,pista_ponto_pouso,Linha,Aeródromo Soledade,-28.8636,-52.5402,RS
1093,AER,pista_ponto_pouso,Linha,Aeródromo Sopave Norte,-13.7262,-54.7375,MT
1094,AER,pista_ponto_pouso,Linha,Aeródromo Sorocaba,-23.4776,-47.49,SP
1095,AER,pista_ponto_pouso,Linha,Aeródromo Soure,-0.697233,-48517,PA
1096,AER,pista_ponto_pouso,Linha,Aeródromo Sousa,-6.78509,-38.2346,PB
1097,AER,pista_ponto_pouso,Linha,Aeródromo Surucucu,2.83993,-63.6476,RR
1098,AER,pista_ponto_pouso,Linha,Aeródromo Tancredo Neves,-19.6358,-43.9646,MG
1099,AER,pista_ponto_pouso,Linha,Aeródromo Tangará da Serra,-14662,-57.4438,MT
1100,AER,pista_ponto_pouso,Linha,Aeródromo Taquará,0.119102,-68.5479,AM
1101,AER,pista_ponto_pouso,Linha,Aeródromo Tarauacá,-8.15383,-70.7826,AC
1102,AER,pista_ponto_pouso,Linha,Aeródromo Tefé,-3.38267,-64.7242,AM
1103,AER,pista_ponto_pouso,Linha,Aeródromo Telêmaco Borba (Sbtl*),-24.3174,-50.6518,PR
1104,AER,pista_ponto_pouso,Linha,Aeródromo Ten Cel Aaviador César Bombonato,-18.8824,-48.2259,MG
1105,AER,pista_ponto_pouso,Linha,Aeródromo Tenente Lund Presetto,-20592,-47.3834,SP
1106,AER,pista_ponto_pouso,Linha,Aeródromo Tenente Xavier,-19201,-45.0204,MG
1107,AER,pista_ponto_pouso,Linha,Aeródromo Tenoar,-18.7483,-52.6869,MS
1108,AER,pista_ponto_pouso,Linha,Aeródromo Tenoar,-18.8113,-52637,MS
1109,AER,pista_ponto_pouso,Linha,Aeródromo Terra Santa,-2.07282,-56489,PA
1110,AER,pista_ponto_pouso,Linha,Aeródromo Terravista,-16.5416,-39.1081,BA
1111,AER,pista_ponto_pouso,Linha,Aeródromo Tito Teixeira,-19.0023,-49.4875,MG
1112,AER,pista_ponto_pouso,Linha,Aeródromo Tomé-Açu,-2.42403,-48.2412,PA
1113,AER,pista_ponto_pouso,Linha,Aeródromo Torres,-29.4149,-49.8107,RS
1114,AER,pista_ponto_pouso,Linha,Aeródromo Três Lagoas,-20.7528,-51.6819,MS
1115,AER,pista_ponto_pouso,Linha,Aeródromo Tres Passos,-27.5127,-53.8984,RS
1116,AER,pista_ponto_pouso,Linha,Aeródromo Trombetas,-1.48965,-56.3978,PA
1117,AER,pista_ponto_pouso,Linha,Aeródromo Tucurí,-3.78602,-49.7204,PA
1118,AER,pista_ponto_pouso,Linha,Aeródromo Turmalina,-17.2673,-42727,MG
1119,AER,pista_ponto_pouso,Linha,Aeródromo Ubá,-21.1197,-42.8862,MG
1120,AER,pista_ponto_pouso,Linha,Aeródromo Umberto Modiano,-22.7712,-41.9641,RJ
1121,AER,pista_ponto_pouso,Linha,Aeródromo Urucará,-2.52785,-57.7566,AM
1122,AER,pista_ponto_pouso,Linha,Aerodromo Urucu,-4.88719,-65.3572,AM
1123,AER,pista_ponto_pouso,Linha,Aeródromo Usiminas,-19.4703,-42.4874,MG
1124,AER,pista_ponto_pouso,Linha,Aeródromo Usina Bonfim,-21.4058,-48.3158,SP
1125,AER,pista_ponto_pouso,Linha,Aeródromo Usina Colorado,-20.2771,-48.1826,SP
1126,AER,pista_ponto_pouso,Linha,Aeródromo Usina de Monções,-20.8695,-50.1297,SP
1127,AER,pista_ponto_pouso,Linha,Aeródromo Usina Dourados,-21.9979,-54.0688,MS
1128,AER,pista_ponto_pouso,Linha,Aeródromo Usina Eldorado,-21.8617,-54.0165,MS
1129,AER,pista_ponto_pouso,Linha,Aeródromo Usina Maracaju,-21.3447,-55.4359,MS
1130,AER,pista_ponto_pouso,Linha,Aeródromo Usina Passa Tempo,-21.5042,-54.7114,MS
1131,AER,pista_ponto_pouso,Linha,Aeródromo Usina Santa Adélia,-21.3322,-48316,SP
1132,AER,pista_ponto_pouso,Linha,Aeródromo Usina Santa Cruz,-16.1841,-39.3583,BA
1133,AER,pista_ponto_pouso,Linha,Aeródromo Usina Santa Luzia,-21.5529,-54.2342,MS
1134,AER,pista_ponto_pouso,Linha,Aeródromo Usina São Carlos,-21.2846,-48.1634,SP
1135,AER,pista_ponto_pouso,Linha,Aeródromo Usina São Martinho,-21.34,-48.1147,SP
1136,AER,pista_ponto_pouso,Linha,Aeródromo Valdir Masutti,-13.6338,-59.7959,MT
1137,AER,pista_ponto_pouso,Linha,Aeródromo Várzea da Palma,-17651,-44706,MG
1138,AER,pista_ponto_pouso,Linha,Aeródromo Vera Cruz/Aeroclube da Bahia,-13.0247,-38.6663,BA
1139,AER,pista_ponto_pouso,Linha,Aeródromo Veranópolis,-28.9355,-51.5678,RS
1140,AER,pista_ponto_pouso,Linha,Aeródromo Vila de Tocos,-21.8781,-41.2951,RJ
1141,AER,pista_ponto_pouso,Linha,Aeródromo Vila Pitinga,-0.798235,-60.0839,AM
1142,AER,pista_ponto_pouso,Linha,Aeródromo Vila Rica,-9.98121,-51.1408,MT
1143,AER,pista_ponto_pouso,Linha,Aeródromo Virgem da Lapa,-16.7744,-42.3872,MG
1144,AER,pista_ponto_pouso,Linha,Aeródromo Vista Alegre,-6.87123,-48535,TO
1145,AER,pista_ponto_pouso,Linha,Aeródromo Warpol,-12.6214,-45.9285,BA
1146,AER,pista_ponto_pouso,Linha,Aeródromo Xavantina,-14.6976,-52.3472,MT
1147,AER,pista_ponto_pouso,Linha,Aeródromo Yara,-23.0723,-50.4226,PR
1148,AER,pista_ponto_pouso,Linha,Aerófromo Presidente João Suassuna,-7.26976,-35896,PB
1149,AER,pista_ponto_pouso,Linha,Aerop. Aripuanã / Agropecuária Ferreira Penço Ltda,-9.69768,-61.0241,MT
1150,AER,pista_ponto_pouso,Linha,Aerop. Aripuanã / Agropecuária Paralelo Dez Ltda,-9.99517,-61.0504,MT
1151,AER,pista_ponto_pouso,Linha,Aerop. Faz. Sto. Antônio do Guaporé-Baia do Pad,-15.8621,-60.04,MT
1152,AER,pista_ponto_pouso,Linha,Aeroporto Adalberto Mendes da Silva - Cascavel,-25.0015,-53.5,PR
1153,AER,pista_ponto_pouso,Linha,Aeroporto Agropecuária Floresta São Joaquim Ltda,-10.1426,-60.6575,MT
1154,AER,pista_ponto_pouso,Linha,Aeroporto Alberto Alcolumbre,0.0503889,-51.0723,AP
1155,AER,pista_ponto_pouso,Linha,Aeroporto Alto Paraíso,-14.1182,-47.53,GO
1156,AER,pista_ponto_pouso,Linha,Aeroporto Alto Parnaíba,-9.08547,-45.9561,MA
1157,AER,pista_ponto_pouso,Linha,Aeroporto Amargoza,-12.9943,-39.6397,BA
1158,AER,pista_ponto_pouso,Linha,Aeroporto Anápolis,-16362,-48.9273,GO
1159,AER,pista_ponto_pouso,Linha,Aeroporto Araçuaí - Ida Tonore,-16.8525,-42.0464,MG
1160,AER,pista_ponto_pouso,Linha,Aeroporto Arapongas,-23.3527,-51.4919,PR
1161,AER,pista_ponto_pouso,Linha,Aeroporto Araras,-22.3384,-47.3581,SP
1162,AER,pista_ponto_pouso,Linha,Aeroporto Arcoverde,-8.40752,-37.0886,PE
1163,AER,pista_ponto_pouso,Linha,Aeroporto Ariosto da Riva,-23.0344,-54.1789,MS
1164,AER,pista_ponto_pouso,Linha,Aeroporto Aripuanã / Fazenda Mudança,-9.91106,-60.8625,MT
1165,AER,pista_ponto_pouso,Linha,Aeroporto Aripuanã / Madeirinha,-9.84672,-61.4183,MT
1166,AER,pista_ponto_pouso,Linha,Aeroporto Armando Reginatto - Nonoai,-27.3688,-52763,RS
1167,AER,pista_ponto_pouso,Linha,Aeroporto Aruanã,-14.9322,-51.0475,GO
1168,AER,pista_ponto_pouso,Linha,Aeroporto Atlas Brasil Catanhede,2.8465,-60.6897,RR
1169,AER,pista_ponto_pouso,Linha,Aeroporto Attillio Accorsi,-22.9168,-53.1489,PR
1170,AER,pista_ponto_pouso,Linha,Aeroporto Augusto Severo,-5.9111,-35.2444,RN
1171,AER,pista_ponto_pouso,Linha,Aeroporto Bacabal,-4.22792,-44.8205,MA
1172,AER,pista_ponto_pouso,Linha,Aeroporto Baixo Guandu - Aimorés,-19.4989,-41.0419,ES
1173,AER,pista_ponto_pouso,Linha,Aeroporto Balsas,-7.52527,-46.0535,MA
1174,AER,pista_ponto_pouso,Linha,Aeroporto Barra,-11.0804,-43.1474,BA
1175,AER,pista_ponto_pouso,Linha,Aeroporto Barreiras,-12.0792,-45.0096,BA
1176,AER,pista_ponto_pouso,Linha,Aeroporto Bartolomeu Lisandro,-21.6979,-41302,RJ
1177,AER,pista_ponto_pouso,Linha,Aeroporto Bela Vista,-22.0815,-56.5386,MS
1178,AER,pista_ponto_pouso,Linha,Aeroporto Belém do São Francisco,-8.77062,-38.9482,PE
1179,AER,pista_ponto_pouso,Linha,Aeroporto Belmonte,-15.8709,-38.8714,BA
1180,AER,pista_ponto_pouso,Linha,Aeroporto Bom Jesus da Lapa,-13.2606,-43.4079,BA
1181,AER,pista_ponto_pouso,Linha,Aeroporto Bonito,-21.2476,-56452,MS
1182,AER,pista_ponto_pouso,Linha,Aeroporto Brasílio Marques - Palotina,-24.3432,-53.8283,PR
1183,AER,pista_ponto_pouso,Linha,Aeroporto Brigadeiro Araripe Macedo,-16.2612,-47.9696,GO
1184,AER,pista_ponto_pouso,Linha,Aeroporto Brigadeiro Camarão,-12.6948,-60.0984,RO
1185,AER,pista_ponto_pouso,Linha,Aeroporto Brigadeiro Lysias Augusto Rodrigues,-7.32044,-47.4588,MA
1186,AER,pista_ponto_pouso,Linha,Aeroporto Brigadeiro Lysias Rodrigues,-10.2922,-48.3564,TO
1187,AER,pista_ponto_pouso,Linha,Aeroporto Brotas de Macaúba,-11.9995,-42.6346,BA
1188,AER,pista_ponto_pouso,Linha,Aeroporto Buriti Alegre,-18116,-49.0488,GO
1189,AER,pista_ponto_pouso,Linha,Aeroporto Buritirama,-10.7217,-43.6534,BA
1190,AER,pista_ponto_pouso,Linha,Aeroporto Cachoeiro de Itapemirim,-20.8343,-41.1854,ES
1191,AER,pista_ponto_pouso,Linha,Aeroporto Caculé,-14.4806,-42.2647,BA
1192,AER,pista_ponto_pouso,Linha,Aeroporto Caetité,-14.0125,-42.4941,BA
1193,AER,pista_ponto_pouso,Linha,Aeroporto Caicó,-6.43919,-37.0784,RN
1194,AER,pista_ponto_pouso,Linha,Aeroporto Calçoene,2.51256,-50.9526,AP
1195,AER,pista_ponto_pouso,Linha,Aeroporto Caldas do Jorro,-11042,-38.7839,BA
1196,AER,pista_ponto_pouso,Linha,Aeroporto Campo Alegre de Lourdes,-9514,-42.9939,BA
1197,AER,pista_ponto_pouso,Linha,Aeroporto Campo Fontenelle,-21.9847,-47.3427,SP
1198,AER,pista_ponto_pouso,Linha,Aeroporto Campos Belos,-13.0065,-46.7112,GO
1199,AER,pista_ponto_pouso,Linha,Aeroporto Canela,-29.3698,-50831,RS
1200,AER,pista_ponto_pouso,Linha,Aeroporto Cangapara,-6.84723,-43.0771,PI
1201,AER,pista_ponto_pouso,Linha,Aeroporto Capitão João Busse,-23.6092,-51.3849,PR
1202,AER,pista_ponto_pouso,Linha,Aeroporto Caracaraí,1.84462,-61.1212,RR
1203,AER,pista_ponto_pouso,Linha,Aeroporto Cariranha,-14.2982,-43.7989,BA
1204,AER,pista_ponto_pouso,Linha,Aeroporto Casa Nova,-9.15711,-40.9371,BA
1205,AER,pista_ponto_pouso,Linha,Aeroporto Castro Alves,-12.7673,-39.4464,BA
1206,AER,pista_ponto_pouso,Linha,Aeroporto Cataratas,-25.5921,-54491,PR
1207,AER,pista_ponto_pouso,Linha,Aeroporto Catolé do Rocha,-6.36273,-37.7561,PB
1208,AER,pista_ponto_pouso,Linha,Aeroporto Cavalcante,-13.7787,-47.4122,GO
1209,AER,pista_ponto_pouso,Linha,Aeroporto Ceará-Mirim,-5.66072,-35.4144,RN
1210,AER,pista_ponto_pouso,Linha,Aeroporto Centro de Lançamento de Alcântara,-2.37272,-44.3962,MA
1211,AER,pista_ponto_pouso,Linha,Aeroporto Chafei Amsei,-20.5848,-48594,SP
1212,AER,pista_ponto_pouso,Linha,Aeroporto Chapadão do Sul,-18.8391,-52.4883,MS
1213,AER,pista_ponto_pouso,Linha,Aeroporto Cipó,-11.1253,-38.4869,BA
1214,AER,pista_ponto_pouso,Linha,Aeroporto Comandante Carlos Inácio,-5.58456,-47.4288,MA
1215,AER,pista_ponto_pouso,Linha,Aeroporto Comandante Gustavo Kraemer,-31.3903,-54.1125,RS
1216,AER,pista_ponto_pouso,Linha,Aeroporto Comandante Paschoal Patrocínio Filho,-21.4315,-45.9322,MG
1217,AER,pista_ponto_pouso,Linha,Aeroporto Comandante Vittório Bonomi,-21.5304,-47.0463,SP
1218,AER,pista_ponto_pouso,Linha,Aeroporto Comodoro / Fazenda Confap,-13.7378,-60.4753,MT
1219,AER,pista_ponto_pouso,Linha,Aeroporto Coribe,-13.8294,-44.4699,BA
1220,AER,pista_ponto_pouso,Linha,Aeroporto Coronel Alexandre Raposo,-2.5209,-44.1213,MA
1221,AER,pista_ponto_pouso,Linha,Aeroporto Coronel Altino Machado,-18.8961,-41.9835,MG
1222,AER,pista_ponto_pouso,Linha,Aeroporto Coronel Newton Braga,-22.2426,-43.7137,RJ
1223,AER,pista_ponto_pouso,Linha,Aeroporto Corrente,-10.4527,-45.1367,PI
1224,AER,pista_ponto_pouso,Linha,Aeroporto Correntina,-13.38,-44.6221,BA
1225,AER,pista_ponto_pouso,Linha,Aeroporto Corumbá,-19.0125,-57.6728,MS
1226,AER,pista_ponto_pouso,Linha,Aeroporto Costa Marques,-12421,-64.2515,RO
1227,AER,pista_ponto_pouso,Linha,Aeroporto Cristalina,-16791,-47.6451,GO
1228,AER,pista_ponto_pouso,Linha,Aeroporto Cruzeiro do Sul,-7.60002,-72.7698,AC
1229,AER,pista_ponto_pouso,Linha,Aeroporto Currais Novos,-6.28098,-36.5408,RN
1230,AER,pista_ponto_pouso,Linha,Aeroporto de Americanas,-22.7559,-47269,SP
1231,AER,pista_ponto_pouso,Linha,Aeroporto de Aracati - Dragão do Mar (Polo Turístico de Canoa Quebrada),-4.56888,-37.8053,CE
1232,AER,pista_ponto_pouso,Linha,Aeroporto de Araguacema,-8.83789,-49.5574,TO
1233,AER,pista_ponto_pouso,Linha,Aeroporto de Araguaína,-7.22776,-48.2395,TO
1234,AER,pista_ponto_pouso,Linha,Aeroporto de Araguatins,-5.68575,-48.1145,TO
1235,AER,pista_ponto_pouso,Linha,Aeroporto de Araripina,-7.58642,-40.5355,PE
1236,AER,pista_ponto_pouso,Linha,Aeroporto de Assu,-5.59541,-36.9609,RN
1237,AER,pista_ponto_pouso,Linha,Aeroporto de Boa Viagem - Coronel Virgílio Távora,-5.14542,-39.7252,CE
1238,AER,pista_ponto_pouso,Linha,Aeroporto de Cajazeiras,-6.88285,-38.6159,PB
1239,AER,pista_ponto_pouso,Linha,Aeroporto de Camapuã,-19.5986,-54.0217,MS
1240,AER,pista_ponto_pouso,Linha,Aeroporto de Camocim - Pinto Martins,-2.89541,-40.8594,CE
1241,AER,pista_ponto_pouso,Linha,Aeroporto de Campo Grande,-20.4699,-54.6745,MS
1242,AER,pista_ponto_pouso,Linha,Aeroporto de Carazinho,-28.3216,-52.8161,RS
1243,AER,pista_ponto_pouso,Linha,Aeroporto de Cláudio - Estadual,-20.4459,-44.8134,MG
1244,AER,pista_ponto_pouso,Linha,Aeroporto de Colatina,-19.4875,-40.5794,ES
1245,AER,pista_ponto_pouso,Linha,Aeroporto de Conceição,-7.55849,-38.4969,PB
1246,AER,pista_ponto_pouso,Linha,Aeroporto de Congonhas,-23.6274,-46656,SP
1247,AER,pista_ponto_pouso,Linha,Aeroporto de Costa Rica,-18.4913,-53.1684,MS
1248,AER,pista_ponto_pouso,Linha,Aeroporto de Coxim,-18.4793,-54715,MS
1249,AER,pista_ponto_pouso,Linha,Aeroporto de Crateús - Doutor Lúcio Lima,-5.21094,-40.7047,CE
1250,AER,pista_ponto_pouso,Linha,Aeroporto de Dianópolis,-11596,-46.8458,TO
1251,AER,pista_ponto_pouso,Linha,Aeroporto de Erechim,-27.6634,-52.2719,RS
1252,AER,pista_ponto_pouso,Linha,Aeroporto de Guarapari,-20.6471,-40.4925,ES
1253,AER,pista_ponto_pouso,Linha,Aeroporto de Gurupi,-11.7396,-49.1322,TO
1254,AER,pista_ponto_pouso,Linha,Aeroporto de Ibitinga,-21.7471,-48.8559,SP
1255,AER,pista_ponto_pouso,Linha,Aeroporto de Iporá,-16.4051,-51089,GO
1256,AER,pista_ponto_pouso,Linha,Aeroporto de Itapeva,-23.9415,-48.8819,SP
1257,AER,pista_ponto_pouso,Linha,Aeroporto de Itaporanga,-7.31156,-38.1126,PB
1258,AER,pista_ponto_pouso,Linha,Aeroporto de Jericoacoara,-2.90641,-40.3574,CE
1259,AER,pista_ponto_pouso,Linha,Aeroporto de Mossoró - Governador Dix-Sept Rosado,-5.2011,-37.3641,RN
1260,AER,pista_ponto_pouso,Linha,Aeroporto de Novo Santo Antônio,-12.2971,-50.9786,MT
1261,AER,pista_ponto_pouso,Linha,Aeroporto de Ourinhos,-22.9665,-49.9122,SP
1262,AER,pista_ponto_pouso,Linha,Aeroporto de Parnaíba,-19.6509,-51.1998,MS
1263,AER,pista_ponto_pouso,Linha,Aeroporto de Pelotas,-31.7174,-52.3283,RS
1264,AER,pista_ponto_pouso,Linha,Aeroporto de Penápolis,-21.41,-50.0334,SP
1265,AER,pista_ponto_pouso,Linha,Aeroporto de Picos,-7.06139,-41.5258,PI
1266,AER,pista_ponto_pouso,Linha,Aeroporto de Pindamonhangaba,-22.9433,-45.4313,SP
1267,AER,pista_ponto_pouso,Linha,Aeroporto Deputado Luís Eduardo Magalhães,-12.9088,-38.3229,BA
1268,AER,pista_ponto_pouso,Linha,Aeroporto de Quixadá,-4.97842,-38.9878,CE
1269,AER,pista_ponto_pouso,Linha,Aeroporto de Rosário,-14.8413,-56.4467,MT
1270,AER,pista_ponto_pouso,Linha,Aeroporto de Santa Maria,-29.7114,-53.6902,RS
1271,AER,pista_ponto_pouso,Linha,Aeroporto de São Benedito - Walfrido Salmito de Almeida,-4.0427,-40894,CE
1272,AER,pista_ponto_pouso,Linha,Aeroporto de São Mateus,-18.7214,-39.8334,ES
1273,AER,pista_ponto_pouso,Linha,Aeroporto de Sarandi,-27.9799,-52.8648,RS
1274,AER,pista_ponto_pouso,Linha,Aeroporto de Sobral - Coronel Virgílio Távora,-3.67901,-40.3373,CE
1275,AER,pista_ponto_pouso,Linha,Aeroporto de Taguatinga,-12.4344,-46.3992,TO
1276,AER,pista_ponto_pouso,Linha,Aeroporto de Vacaria,-28.5092,-50919,RS
1277,AER,pista_ponto_pouso,Linha,Aeroporto de Viracopos,-23.0091,-47135,SP
1278,AER,pista_ponto_pouso,Linha,Aeroporto Dourados,-22.2021,-54.9272,MS
1279,AER,pista_ponto_pouso,Linha,Aeroporto Doutor Almir Lopes de Oliveira Melo,-4.2699,-43,MA
1280,AER,pista_ponto_pouso,Linha,Aeroporto Dr. Jucelino José Ribeiro,-17.6807,-42.5294,MG
1281,AER,pista_ponto_pouso,Linha,Aeroporto Eduardo Gomes,-3.03863,-60.0504,AM
1282,AER,pista_ponto_pouso,Linha,Aeroporto Edu Chaves,-23.0902,-52.4885,PR
1283,AER,pista_ponto_pouso,Linha,Aeroporto Elias Breder,-20.2596,-42.1839,MG
1284,AER,pista_ponto_pouso,Linha,Aeroporto Embaixador Walther Moreira Salles,-21.8423,-46.5695,MG
1285,AER,pista_ponto_pouso,Linha,Aeroporto Esplanada,-11.7733,-37.9514,BA
1286,AER,pista_ponto_pouso,Linha,Aeroporto Estadual Dario Guarita,-21.1414,-50.4244,SP
1287,AER,pista_ponto_pouso,Linha,Aeroporto Estadual de Campinas - Amarais,-22.8593,-47.1081,SP
1288,AER,pista_ponto_pouso,Linha,Aeroporto Estadual de Jundiaí,-23.1808,-46.9438,SP
1289,AER,pista_ponto_pouso,Linha,Aeroporto Estadual de Registro,-24.5316,-47.8401,SP
1290,AER,pista_ponto_pouso,Linha,Aeroporto Estância Santa Maria,-20.5045,-54.5257,MS
1291,AER,pista_ponto_pouso,Linha,Aeroporto Euclides da Cunha,-10.5272,-39.0325,BA
1292,AER,pista_ponto_pouso,Linha,Aeroporto Eurico de Aguiar Salles,-20.2566,-40.2862,ES
1293,AER,pista_ponto_pouso,Linha,Aeroporto Federal Antônio Correia Pinto de Macedo,-27.7823,-50.2814,SC
1294,AER,pista_ponto_pouso,Linha,Aeroporto Fernando João Pereira dos Santos Filho,-8.15751,-36.1808,PE
1295,AER,pista_ponto_pouso,Linha,Aeroporto Formosa,-15.5559,-47.3451,GO
1296,AER,pista_ponto_pouso,Linha,Aeroporto Formosa do Rio Preto,-11.0211,-45.1873,BA
1297,AER,pista_ponto_pouso,Linha,Aeroporto Garanhuns,-8.83429,-36.4717,PE
1298,AER,pista_ponto_pouso,Linha,Aeroporto Garibaldi,-29.2691,-51.5318,RS
1299,AER,pista_ponto_pouso,Linha,Aeroporto Gastão de Mesquita Filho,-23.6915,-52.6423,PR
1300,AER,pista_ponto_pouso,Linha,Aeroporto General Canrobert Pereira da Costa,-20.4534,-55757,MS
1301,AER,pista_ponto_pouso,Linha,Aeroporto General Leite de Castro,-17.8332,-50.9557,GO
1302,AER,pista_ponto_pouso,Linha,Aeroporto Gentio do Ouro,-11.4416,-42.5183,BA
1303,AER,pista_ponto_pouso,Linha,Aeroporto Geraldo Guias de Aquino,-24.0093,-52.3568,PR
1304,AER,pista_ponto_pouso,Linha,Aeroporto Governador Aluizio Alves,-5.77008,-35.3655,RN
1305,AER,pista_ponto_pouso,Linha,Aeroporto Governador Jorge Teixeira de Oliveira,-8.70856,-63.9014,RO
1306,AER,pista_ponto_pouso,Linha,Aeroporto Governador José Richa,-23.3336,-51.13,PR
1307,AER,pista_ponto_pouso,Linha,Aeroporto Guadalupe,-6.78317,-43.5795,PI
1308,AER,pista_ponto_pouso,Linha,Aeroporto Guaíra,-24.0808,-54.1913,PR
1309,AER,pista_ponto_pouso,Linha,Aeroporto Guanambi,-14.2087,-42.7456,BA
1310,AER,pista_ponto_pouso,Linha,Aeroporto Guanhães,-18.7075,-42839,MG
1311,AER,pista_ponto_pouso,Linha,Aeroporto Guararapes Gilberto Freyre,-8.12646,-34.9229,PE
1312,AER,pista_ponto_pouso,Linha,Aeroporto Gurguéia,-9.05728,-44.3715,PI
1313,AER,pista_ponto_pouso,Linha,Aeroporto Horácio de Mattos,-12.4817,-41.2768,BA
1314,AER,pista_ponto_pouso,Linha,Aeroporto Iaciara,-14.1073,-46.6672,GO
1315,AER,pista_ponto_pouso,Linha,Aeroporto Ibotirama,-12.1683,-43.2227,BA
1316,AER,pista_ponto_pouso,Linha,Aeroporto Internacional de Fortaleza - Pinto Martins,-3.77577,-38.5331,CE
1317,AER,pista_ponto_pouso,Linha,Aeroporto Internacional de Guarulhos - Governador André Franco Montoro,-23.4293,-46.4659,SP
1318,AER,pista_ponto_pouso,Linha,Aeroporto Internacional de Maceió - Zumbi dos Palmares,-9.51043,-35.7925,AL
1319,AER,pista_ponto_pouso,Linha,Aeroporto Internacional de Parnaíba - Prefeito Doutor João Silva Filho,-2.89347,-41.7306,PI
1320,AER,pista_ponto_pouso,Linha,Aeroporto Ipiaú,-14.1736,-39.6841,BA
1321,AER,pista_ponto_pouso,Linha,Aeroporto Irecê,-11.3398,-41.8473,BA
1322,AER,pista_ponto_pouso,Linha,Aeroporto Itaberaba,-12.4994,-40.2694,BA
1323,AER,pista_ponto_pouso,Linha,Aeroporto Itanhaém,-24.1597,-46.7907,SP
1324,AER,pista_ponto_pouso,Linha,Aeroporto Itaperuna,-21.2197,-41.8767,RJ
1325,AER,pista_ponto_pouso,Linha,Aeroporto Itapetinga,-15.2448,-40.2782,BA
1326,AER,pista_ponto_pouso,Linha,Aeroporto Itararé,-24.1355,-49.3284,SP
1327,AER,pista_ponto_pouso,Linha,Aeroporto Ituaçú,-13.8287,-41.3026,BA
1328,AER,pista_ponto_pouso,Linha,Aeroporto Ituverava,-20.3744,-47.7691,SP
1329,AER,pista_ponto_pouso,Linha,Aeroporto Jacobina,-11.1631,-40.5533,BA
1330,AER,pista_ponto_pouso,Linha,Aeroporto Jales,-20.2926,-50.5455,SP
1331,AER,pista_ponto_pouso,Linha,Aeroporto Januária,-15.4744,-44.3857,MG
1332,AER,pista_ponto_pouso,Linha,Aeroporto Jataí,-17.8303,-51.7731,GO
1333,AER,pista_ponto_pouso,Linha,Aeroporto Jeová Gomes Corrêa,-8.73714,-39.1151,BA
1334,AER,pista_ponto_pouso,Linha,Aeroporto João Pereira dos Santos Filho,-7.1002,-40.6286,PI
1335,AER,pista_ponto_pouso,Linha,Aeroporto João Silva,-3.65427,-45.3449,MA
1336,AER,pista_ponto_pouso,Linha,Aeroporto Jorge Amado,-14.8156,-39.0323,BA
1337,AER,pista_ponto_pouso,Linha,Aeroporto José Cleto- União da Vitória,-26.2321,-51.0674,PR
1338,AER,pista_ponto_pouso,Linha,Aeroporto Juazeiro,-9.15572,-40092,BA
1339,AER,pista_ponto_pouso,Linha,Aeroporto Juscelino Kubitscheck,-17892,-41.5134,MG
1340,AER,pista_ponto_pouso,Linha,Aeroporto Juvenal Loureiro Cardoso- Pato Branco,-26.2171,-52.6945,PR
1341,AER,pista_ponto_pouso,Linha,Aeroporto Lêda Mello de Rezende,-21.3719,-45.4947,MG
1342,AER,pista_ponto_pouso,Linha,Aeroporto Leme,-22.2262,-47.3809,SP
1343,AER,pista_ponto_pouso,Linha,Aeroporto Livramento do Brumado,-13661,-41.8566,BA
1344,AER,pista_ponto_pouso,Linha,Aeroporto Luís Dal Canalle Filho,-24.6862,-53.6975,PR
1345,AER,pista_ponto_pouso,Linha,Aeroporto Luis Eduardo Magalhães,-12.1065,-45.8946,BA
1346,AER,pista_ponto_pouso,Linha,Aeroporto Luiz Gonzaga Lutti,-23.0928,-48.9868,SP
1347,AER,pista_ponto_pouso,Linha,Aeroporto Macaé,-22.3428,-41.7655,RJ
1348,AER,pista_ponto_pouso,Linha,Aeroporto Macaúba,-13.0252,-42.6707,BA
1349,AER,pista_ponto_pouso,Linha,Aeroporto Major Brigadeiro Trompowsky,-21.5896,-45.4734,MG
1350,AER,pista_ponto_pouso,Linha,Aeroporto Manoel Ribas,-24.2204,-53.0443,PR
1351,AER,pista_ponto_pouso,Linha,Aeroporto Maracás,-13.3861,-40.4663,BA
1352,AER,pista_ponto_pouso,Linha,Aeroporto Marechal Cunha Machado,-2.58888,-44.2371,MA
1353,AER,pista_ponto_pouso,Linha,Aeroporto Marechal Rondon,-15.6529,-56.1166,MT
1354,AER,pista_ponto_pouso,Linha,Aeroporto Miguel Adolfo Orth - Medianeira,-25.3108,-54.0711,PR
1355,AER,pista_ponto_pouso,Linha,Aeroporto Minaçu,-13.5495,-48.1955,GO
1356,AER,pista_ponto_pouso,Linha,Aeroporto Mineiros,-17.5511,-52557,GO
1357,AER,pista_ponto_pouso,Linha,Aeroporto Monteiro,-7.87852,-37.14,PB
1358,AER,pista_ponto_pouso,Linha,Aeroporto Monte Santo,-10.4653,-39.2862,BA
1359,AER,pista_ponto_pouso,Linha,Aeroporto Morro do Chapéu,-11.5336,-41.1796,BA
1360,AER,pista_ponto_pouso,Linha,Aeroporto Mozarlândia,-14.7705,-50.5642,GO
1361,AER,pista_ponto_pouso,Linha,Aeroporto Mucugê,-13.0311,-41.4441,BA
1362,AER,pista_ponto_pouso,Linha,Aeroporto Mundo Novo,-11.7689,-40.4202,BA
